Numéro_incident,Date_appel,Heure_appel,Type_appel,Quartier,Commune,Type_incident,Indicateur_santé_mentale,Nombre_unités_déployées,Temps_réponse (minutes),Heure_arrivée,Clôture_appel,Jour,Conclusion_appel,Rapport_rédigé
254574686,2025-06-21,23:38:35,117, Kodjoviakopé,Golfe 4,Bagarre,Oui,3,332,05:10:35,06:08:35,samedi,Aucun suivi,Oui
255624400,2025-05-19,20:52:22,Appel 112,Gbadago,Golfe 4,Accident moto,Non,3,41,21:33:22,22:09:22,lundi,Arrestation,Oui
256319578,2025-05-08,14:44:01,117, Kpogan,Golfe 6,Bagarre,Oui,3,489,22:53:01,23:30:01,jeudi,Transmis au CB,Non
253594672,2025-05-08,08:37:03,appel 117, Adidoadin,Golfe 5,Violence conjugale,Non,4,315,13:52:03,13:57:03,jeudi,Transmis au CB,Non
254591232,2025-06-01,02:15:40,appel117, Bè-Kpota,Golfe 1,Tapage nocturne,Oui,2,119,04:14:40,04:34:40,dimanche,Transfert hôpital,Non
256882833,2025-06-06,13:36:38,APP117, Kégué,Golfe 2,Accident moto,Non,2,358,19:34:38,19:57:38,vendredi,Transfert hôpital,Non
256213673,2025-07-17,19:30:33,Initiative agent, Béniglato,Golfe 4,Vol,Non,4,235,23:25:33,00:15:33,jeudi,Transfert hôpital,Oui
255334084,2025-06-22,17:52:33,appel117,Tokoin-Gbonvié ,Golfe 3,Accident moto,Non,4,574,03:26:33,04:03:33,dimanche,Aucun suivi,Non
256943850,2025-06-01,00:36:11,appel 117, Zovadjin,Agoe-Nyivé 2,Vol,Oui,3,507,09:03:11,09:42:11,dimanche,Transmis au CB,Non
252178542,2025-07-18,20:59:37,Appel 117, Kélégouvi ,Golfe 3,Dispute familiale,Oui,4,590,06:49:37,07:36:37,vendredi,Aucun suivi,Non
254939072,2025-05-27,22:18:49,APP117,Djidjolé,Golfe 5,Dispute familiale,Non,2,58,23:16:49,00:03:49,mardi,Arrestation,Oui
252412912,2025-06-22,06:31:17,Appel 117, Amadahomé,Golfe 5,Vol,Non,4,244,10:35:17,11:33:17,dimanche,Transfert hôpital,Oui
255182347,2025-05-30,11:33:44,117, Kladzeme,Agoe-Nyivé 6,Bagarre,Non,1,6,11:39:44,12:17:44,vendredi,Transmis au CB,Oui
257841791,2025-07-16,01:28:12,APP117, Kitidjan,Agoe-Nyivé 1,Accident moto,Non,2,356,07:24:12,08:07:12,mercredi,Transmis au CB,Oui
256299738,2025-05-10,14:16:33,APP117, Amadahomé,Golfe 5,Vol,Non,3,257,18:33:33,19:21:33,samedi,Transfert hôpital,Non
259368018,2025-05-07,03:46:20,Appel 112, Athieme,Agoe-Nyivé 2,Dispute familiale,Non,1,365,09:51:20,10:08:20,mercredi,Transfert hôpital,Oui
257321916,2025-05-02,09:48:05,APP117, Kélégougan ,Golfe 1,Dispute familiale,Oui,1,15,10:03:05,11:03:05,vendredi,Arrestation,Oui
254531160,2025-06-19,10:37:16,appel 117, Tonoukouti,Agoe-Nyivé 6,Bagarre,Non,2,582,20:19:16,21:03:16,jeudi,Arrestation,Non
258899500,2025-06-22,09:52:48,Initiative agent, Soviépé,Golfe 5,Bagarre,Oui,3,56,10:48:48,11:08:48,dimanche,Transfert hôpital,Oui
256989696,2025-05-15,15:17:24,117,Aviation,Golfe 2,Dispute familiale,Non,3,250,19:27:24,20:24:24,jeudi,Aucun suivi,Non
251482602,2025-07-24,04:11:42,Appel 117,Tokoin Lycée  ,Golfe 3,Violence conjugale,Non,1,226,07:57:42,08:47:42,jeudi,Transmis au CB,Oui
254539560,2025-05-17,20:13:36,Appel 117, Danliko.,Agoe-Nyivé 2,Vol,Non,3,301,01:14:36,02:00:36,samedi,Transmis au CB,Non
255472755,2025-05-23,16:19:03,Initiative agent, Lankouvi ,Golfe 7,Tapage nocturne,Oui,4,53,17:12:03,17:17:03,vendredi,Transfert hôpital,Oui
254641559,2025-05-16,04:08:13,117, Kpogan,Golfe 6,Tapage nocturne,Non,1,188,07:16:13,07:43:13,vendredi,Transmis au CB,Non
255576580,2025-07-25,05:54:56,117,Amoutivé,Golfe 4,Dispute familiale,Oui,2,279,10:33:56,10:45:56,vendredi,Transfert hôpital,Oui
254225386,2025-07-14,07:36:53,Initiative agent, Lom-nava,Golfe 4,Accident moto,Non,4,155,10:11:53,10:44:53,lundi,Transfert hôpital,Non
258141900,2025-07-03,14:18:34,appel 117, Hanoukopé,Golfe 4,Tapage nocturne,Non,4,13,14:31:34,15:20:34,jeudi,Arrestation,Oui
256372839,2025-06-12,05:05:28,appel117, Madjikpeto,Agoe-Nyivé 2,Accident moto,Oui,1,236,09:01:28,09:27:28,jeudi,Transmis au CB,Non
257908074,2025-06-29,14:37:26,appel117,Djidjolé,Golfe 5,Vol,Non,1,267,19:04:26,19:58:26,dimanche,Aucun suivi,Oui
251698293,2025-05-14,05:44:20,Appel 112, Klémé,Agoe-Nyivé 5,Violence conjugale,Non,3,183,08:47:20,08:58:20,mercredi,Transfert hôpital,Non
257502921,2025-06-08,10:30:04,appel117, Nanégbé,Agoe-Nyivé 5,Dispute familiale,Non,4,193,13:43:04,14:09:04,dimanche,Aucun suivi,Non
251148478,2025-05-27,23:52:09,117,  Segbe ,Golfe 7,Vol,Oui,1,66,00:58:09,01:09:09,mardi,Arrestation,Oui
251395703,2025-06-16,01:44:09,appel117, Bè-Kpota,Golfe 1,Tapage nocturne,Non,1,542,10:46:09,11:27:09,lundi,Aucun suivi,Non
258541731,2025-06-05,17:40:36,appel117,Kotokoli-Zongo,Agoe-Nyivé 4,Accident moto,Oui,3,287,22:27:36,22:47:36,jeudi,Transfert hôpital,Oui
255285644,2025-07-17,09:56:58,appel117,  Atsanvé,Agoe-Nyivé 1,Accident moto,Oui,1,59,10:55:58,11:54:58,jeudi,Transfert hôpital,Oui
258844891,2025-06-12,01:43:10,Initiative agent, Hanoukopé,Golfe 4,Vol,Non,1,262,06:05:10,06:39:10,jeudi,Transfert hôpital,Non
254325314,2025-06-27,15:57:09,Appel 112, Nyékonakpoè,Golfe 4,Violence conjugale,Oui,3,352,21:49:09,22:47:09,vendredi,Transfert hôpital,Non
256761927,2025-06-19,20:36:32,APP117, Tokoin Tamé,Golfe 2,Vol,Non,4,517,05:13:32,06:10:32,jeudi,Arrestation,Oui
257676042,2025-05-15,00:53:00,117, Kpotave,Agoe-Nyivé 6,Violence conjugale,Oui,4,427,08:00:00,08:43:00,jeudi,Transfert hôpital,Oui
256084154,2025-05-14,21:05:02,Appel 112, Sanguéra,Agoe-Nyivé 5,Vol,Non,4,148,23:33:02,23:56:02,mercredi,Aucun suivi,Non
258269573,2025-05-08,11:28:41,117, Doumasséssé ,Golfe 3,Vol,Oui,3,102,13:10:41,13:34:41,jeudi,Aucun suivi,Oui
257553165,2025-05-19,18:45:32,appel 117,Amoutivé,Golfe 4,Accident moto,Non,1,577,04:22:32,04:50:32,lundi,Arrestation,Non
256132743,2025-05-05,11:23:49,Initiative agent, Lomenyokope,Agoe-Nyivé 6,Violence conjugale,Non,4,294,16:17:49,17:00:49,lundi,Transfert hôpital,Non
258395939,2025-05-28,18:00:09,appel117, klikamé,Agoe-Nyivé 5,Violence conjugale,Oui,2,526,02:46:09,03:28:09,mercredi,Transfert hôpital,Non
252763604,2025-06-25,14:20:38,Appel 117,Gbadago,Golfe 4,Bagarre,Oui,1,493,22:33:38,23:14:38,mercredi,Transmis au CB,Oui
251813972,2025-05-05,14:18:26,appel 117,Bè-Ablogamé,Golfe 1,Violence conjugale,Non,3,376,20:34:26,21:01:26,lundi,Aucun suivi,Oui
251518341,2025-06-26,16:38:20,Appel 117, Elavagno,Agoe-Nyivé 3,Tapage nocturne,Non,3,397,23:15:20,23:27:20,jeudi,Transmis au CB,Non
255833910,2025-07-18,16:17:11,Appel 112, Adougba,Agoe-Nyivé 1,Vol,Oui,2,255,20:32:11,21:08:11,vendredi,Arrestation,Oui
258938239,2025-05-27,11:40:35,Initiative agent, Kodjoviakopé,Golfe 4,Bagarre,Non,1,426,18:46:35,19:46:35,mardi,Arrestation,Oui
252303865,2025-07-10,22:41:06,APP117, Assivito,Golfe 4,Dispute familiale,Oui,4,589,08:30:06,08:39:06,jeudi,Transfert hôpital,Oui
251008361,2025-05-08,08:32:23,appel 117, Dzove,Agoe-Nyivé 6,Dispute familiale,Oui,1,29,09:01:23,09:55:23,jeudi,Aucun suivi,Oui
252044328,2025-05-06,01:06:56,appel 117, Zovadjin,Agoe-Nyivé 2,Violence conjugale,Non,4,13,01:19:56,01:53:56,mardi,Arrestation,Non
259609816,2025-06-17,04:21:05,Appel 117, Adougba,Agoe-Nyivé 1,Tapage nocturne,Oui,1,237,08:18:05,08:26:05,mardi,Aucun suivi,Oui
254362713,2025-07-02,13:37:52,Appel 112,Klévé,Agoe-Nyivé 3,Bagarre,Oui,3,282,18:19:52,19:13:52,mercredi,Transfert hôpital,Oui
258491635,2025-06-08,23:44:18,APP117, Hanoukopé,Golfe 4,Bagarre,Oui,3,128,01:52:18,01:57:18,dimanche,Arrestation,Oui
258938054,2025-06-19,21:27:39,appel117,Bè-Ablogamé,Golfe 1,Violence conjugale,Non,2,216,01:03:39,01:52:39,jeudi,Aucun suivi,Oui
256723028,2025-05-19,01:09:05,appel117, Adidoadin,Golfe 5,Violence conjugale,Oui,3,92,02:41:05,02:49:05,lundi,Aucun suivi,Non
255188292,2025-07-21,16:15:13,APP117,Dégomé,Agoe-Nyivé 4,Bagarre,Oui,1,8,16:23:13,17:03:13,lundi,Arrestation,Non
254245269,2025-07-09,01:07:52,appel 117,Hossoukopé,Agoe-Nyivé 3,Violence conjugale,Oui,1,87,02:34:52,03:22:52,mercredi,Arrestation,Non
259424104,2025-06-30,01:30:12,Appel 112, Kohé,Agoe-Nyivé 5,Tapage nocturne,Non,1,529,10:19:12,10:24:12,lundi,Transmis au CB,Oui
258273164,2025-06-17,18:33:38,117, Nyékonakpoè,Golfe 4,Accident moto,Non,1,218,22:11:38,22:44:38,mardi,Arrestation,Oui
257202244,2025-05-10,09:00:28,appel 117,Aviation,Golfe 2,Vol,Non,3,589,18:49:28,19:32:28,samedi,Transfert hôpital,Oui
253189140,2025-07-19,09:28:21,APP117, Hédzranawoé ,Golfe 2,Dispute familiale,Oui,4,374,15:42:21,15:49:21,samedi,Aucun suivi,Oui
255669289,2025-07-22,09:38:15,appel117, Kélégouvi ,Golfe 3,Vol,Oui,1,297,14:35:15,15:21:15,mardi,Aucun suivi,Non
252646629,2025-07-17,07:40:54,117,Gbadago,Golfe 4,Accident moto,Non,1,526,16:26:54,16:55:54,jeudi,Arrestation,Oui
253622683,2025-05-10,09:26:50,appel117, Sogbossito,Agoe-Nyivé 1,Accident moto,Non,4,450,16:56:50,17:13:50,samedi,Transfert hôpital,Non
258884007,2025-05-06,11:55:06,Appel 112, Zovadjin,Agoe-Nyivé 2,Tapage nocturne,Non,1,280,16:35:06,17:34:06,mardi,Aucun suivi,Oui
258497815,2025-06-16,01:36:14,117, Elavagno,Agoe-Nyivé 3,Violence conjugale,Non,3,68,02:44:14,03:37:14,lundi,Aucun suivi,Non
251089453,2025-07-07,05:13:33,appel117,Atiégouvi,Golfe 2,Accident moto,Non,1,306,10:19:33,10:25:33,lundi,Aucun suivi,Non
254352612,2025-05-31,13:47:36,APP117, Klobatème,Golfe 1,Vol,Non,3,541,22:48:36,23:19:36,samedi,Arrestation,Non
253075634,2025-05-15,08:09:34,Appel 112, Démakpoè,Agoe-Nyivé 1,Accident moto,Oui,2,408,14:57:34,15:21:34,jeudi,Transfert hôpital,Non
252646030,2025-06-07,11:05:04,Appel 112,Djidjolé,Golfe 5,Tapage nocturne,Oui,2,545,20:10:04,20:16:04,samedi,Arrestation,Non
251586670,2025-06-09,06:10:44,Initiative agent,Alinka,Agoe-Nyivé 4,Vol,Non,4,434,13:24:44,13:54:44,lundi,Arrestation,Non
251398209,2025-05-25,09:45:22,Appel 112, Bè-Kpota,Golfe 1,Accident moto,Oui,2,166,12:31:22,13:04:22,dimanche,Aucun suivi,Non
256992377,2025-05-22,13:17:49,Initiative agent,Klévé,Agoe-Nyivé 3,Dispute familiale,Oui,1,523,22:00:49,22:29:49,jeudi,Transfert hôpital,Non
253264497,2025-06-29,06:27:51,APP117,Klévé,Agoe-Nyivé 3,Bagarre,Non,4,426,13:33:51,14:01:51,dimanche,Transfert hôpital,Non
254869702,2025-06-08,03:34:43,117, Adamavo,Golfe 6,Violence conjugale,Non,2,250,07:44:43,08:08:43,dimanche,Aucun suivi,Oui
251094928,2025-06-14,11:24:34,Appel 117, Kladzeme,Agoe-Nyivé 6,Bagarre,Non,1,260,15:44:34,16:39:34,samedi,Aucun suivi,Non
252158837,2025-07-10,06:05:07,Initiative agent,Alinka,Agoe-Nyivé 4,Violence conjugale,Non,4,285,10:50:07,11:20:07,jeudi,Transmis au CB,Oui
252847787,2025-06-02,12:57:48,117, Fiovi,Agoe-Nyivé 1,Violence conjugale,Oui,4,6,13:03:48,13:08:48,lundi,Transmis au CB,Oui
258089367,2025-05-31,07:20:54,Initiative agent, Bè-Ahligo,Golfe 1,Dispute familiale,Oui,1,420,14:20:54,14:40:54,samedi,Transmis au CB,Oui
255111875,2025-05-10,17:51:58,117, Kladzeme,Agoe-Nyivé 6,Violence conjugale,Oui,1,295,22:46:58,23:19:58,samedi,Transmis au CB,Oui
257878656,2025-05-29,06:45:32,Initiative agent,Bè-Attiégou,Golfe 1,Tapage nocturne,Oui,1,29,07:14:32,07:39:32,jeudi,Arrestation,Oui
254958862,2025-07-14,07:17:37,appel117, Amadahomé,Golfe 5,Violence conjugale,Oui,2,331,12:48:37,13:44:37,lundi,Transfert hôpital,Oui
254948551,2025-07-29,21:25:32,Initiative agent, Baguida.,Golfe 6,Bagarre,Non,3,308,02:33:32,02:48:32,mardi,Transfert hôpital,Non
258738117,2025-07-22,06:50:21,117, Hanoukopé,Golfe 4,Dispute familiale,Oui,3,434,14:04:21,14:55:21,mardi,Aucun suivi,Oui
255772897,2025-05-16,18:29:46,APP117,Alinka,Agoe-Nyivé 4,Dispute familiale,Non,1,145,20:54:46,21:24:46,vendredi,Transfert hôpital,Non
255668664,2025-06-27,19:07:24,Initiative agent, Madjikpeto,Agoe-Nyivé 2,Vol,Oui,1,225,22:52:24,23:30:24,vendredi,Transfert hôpital,Oui
259243595,2025-05-02,08:24:47,appel 117,Klévé,Agoe-Nyivé 3,Vol,Non,1,40,09:04:47,09:12:47,vendredi,Transfert hôpital,Oui
257205037,2025-07-18,08:25:59,117, Bè-Kpota,Golfe 1,Bagarre,Non,3,9,08:34:59,08:54:59,vendredi,Transfert hôpital,Oui
254468548,2025-06-17,16:57:30,117, Hanoukopé,Golfe 4,Bagarre,Oui,2,79,18:16:30,18:21:30,mardi,Transfert hôpital,Oui
257123653,2025-06-09,23:33:22,APP117,Amoutivé,Golfe 4,Violence conjugale,Oui,4,416,06:29:22,07:14:22,lundi,Arrestation,Oui
251975348,2025-06-15,22:45:08,appel 117, Bè-Anfamé,Golfe 1,Dispute familiale,Oui,4,328,04:13:08,05:10:08,dimanche,Transfert hôpital,Oui
251275724,2025-06-20,09:01:31,Appel 117, Assivito,Golfe 4,Violence conjugale,Non,1,54,09:55:31,10:45:31,vendredi,Transmis au CB,Oui
257998508,2025-06-27,06:24:34,APP117,Bè-Ablogamé,Golfe 1,Dispute familiale,Oui,3,496,14:40:34,15:32:34,vendredi,Transfert hôpital,Non
251628751,2025-06-30,00:27:17,117,Gbadago,Golfe 4,Bagarre,Oui,2,447,07:54:17,08:44:17,lundi,Transfert hôpital,Non
255684664,2025-06-19,03:24:37,117, Nyékonakpoè,Golfe 4,Accident moto,Oui,3,468,11:12:37,11:25:37,jeudi,Arrestation,Non
258418323,2025-07-28,14:40:47,appel117, Adamavo,Golfe 6,Bagarre,Non,1,504,23:04:47,23:41:47,lundi,Arrestation,Non
253246005,2025-06-08,08:21:31,appel 117,Wonyome,Golfe 7,Accident moto,Non,3,577,17:58:31,18:43:31,dimanche,Transfert hôpital,Oui
257582019,2025-06-07,05:11:20,Appel 112,  Segbe ,Golfe 7,Vol,Non,2,61,06:12:20,07:11:20,samedi,Transfert hôpital,Oui
256497095,2025-07-02,17:45:11,Appel 112, Kodjoviakopé,Golfe 4,Violence conjugale,Non,4,318,23:03:11,23:55:11,mercredi,Arrestation,Non
259019314,2025-07-05,05:37:31,117,Togblékopé,Agoe-Nyivé 4,Accident moto,Non,1,473,13:30:31,13:44:31,samedi,Transmis au CB,Oui
256406011,2025-06-29,05:09:44,Initiative agent, Adidogomé,Golfe 5,Vol,Non,4,7,05:16:44,06:03:44,dimanche,Arrestation,Oui
256976002,2025-06-02,16:29:08,appel 117,Alinka,Agoe-Nyivé 4,Accident moto,Non,3,512,01:01:08,01:50:08,lundi,Arrestation,Oui
252419941,2025-06-02,11:28:55,Appel 117, Hanoukopé,Golfe 4,Tapage nocturne,Non,2,504,19:52:55,20:29:55,lundi,Transmis au CB,Oui
252732764,2025-05-25,20:29:21,Appel 112,Klévé,Agoe-Nyivé 3,Dispute familiale,Non,1,597,06:26:21,06:51:21,dimanche,Arrestation,Oui
254452150,2025-06-03,18:29:36,117,Legbassito,Agoe-Nyivé 2,Vol,Oui,1,563,03:52:36,04:28:36,mardi,Transmis au CB,Oui
254138394,2025-07-11,14:08:19,appel 117, Bè-Kpota,Golfe 1,Tapage nocturne,Oui,1,539,23:07:19,23:31:19,vendredi,Aucun suivi,Oui
252488827,2025-05-31,16:55:53,appel117, Dalime,Agoe-Nyivé 2,Tapage nocturne,Non,1,72,18:07:53,19:02:53,samedi,Transmis au CB,Non
253263161,2025-05-10,03:27:11,Appel 117,Gbadago,Golfe 4,Bagarre,Non,3,119,05:26:11,05:44:11,samedi,Transmis au CB,Oui
255008722,2025-05-25,19:12:12,appel 117, Adougba,Agoe-Nyivé 1,Accident moto,Non,2,323,00:35:12,00:50:12,dimanche,Transmis au CB,Non
258928467,2025-06-19,02:09:39,117, Adamavo,Golfe 6,Tapage nocturne,Non,2,593,12:02:39,12:31:39,jeudi,Aucun suivi,Oui
255231534,2025-06-04,12:57:48,APP117, Zovadjin,Agoe-Nyivé 2,Accident moto,Non,2,191,16:08:48,16:16:48,mercredi,Transmis au CB,Non
258915535,2025-05-31,10:59:01,Initiative agent,Tokoin-Gbonvié ,Golfe 3,Dispute familiale,Non,3,510,19:29:01,20:27:01,samedi,Aucun suivi,Oui
253277550,2025-05-11,21:19:30,appel117, Zovadjin,Agoe-Nyivé 2,Accident moto,Non,4,266,01:45:30,02:01:30,dimanche,Transfert hôpital,Oui
256459385,2025-07-17,17:12:05,Appel 112, Dalime,Agoe-Nyivé 2,Tapage nocturne,Oui,2,275,21:47:05,22:19:05,jeudi,Transmis au CB,Non
259076880,2025-07-30,23:17:01,appel 117, Kélégougan ,Golfe 1,Accident moto,Oui,4,78,00:35:01,01:05:01,mercredi,Transfert hôpital,Non
258886952,2025-07-05,00:01:07,appel 117, Assivito,Golfe 4,Tapage nocturne,Non,2,325,05:26:07,06:00:07,samedi,Transmis au CB,Non
251278492,2025-07-20,23:21:43,appel117, Baguida.,Golfe 6,Tapage nocturne,Non,1,459,07:00:43,07:36:43,dimanche,Aucun suivi,Oui
256913531,2025-07-05,23:46:33,appel117, Dzove,Agoe-Nyivé 6,Accident moto,Non,2,279,04:25:33,04:40:33,samedi,Arrestation,Non
259764894,2025-06-12,17:06:47,Initiative agent,Adétikope,Agoe-Nyivé 6,Bagarre,Non,1,302,22:08:47,22:48:47,jeudi,Arrestation,Non
251311944,2025-06-25,23:36:23,appel117, Gblinkomegan,Golfe 7,Tapage nocturne,Oui,1,368,05:44:23,06:11:23,mercredi,Transmis au CB,Non
253163458,2025-06-09,05:21:44,Appel 117, Lomenyokope,Agoe-Nyivé 6,Dispute familiale,Oui,3,387,11:48:44,11:57:44,lundi,Transmis au CB,Oui
256349497,2025-05-06,16:02:31,Appel 117, Klobatème,Golfe 1,Accident moto,Non,3,391,22:33:31,22:38:31,mardi,Aucun suivi,Oui
252545791,2025-07-17,09:23:27,appel 117, Kladzeme,Agoe-Nyivé 6,Tapage nocturne,Non,2,79,10:42:27,11:09:27,jeudi,Transfert hôpital,Non
253136077,2025-05-29,05:14:18,appel117, Sanguéra,Agoe-Nyivé 5,Vol,Oui,3,159,07:53:18,08:34:18,jeudi,Transfert hôpital,Oui
255925077,2025-07-02,18:55:37,appel117, Démakpoè,Agoe-Nyivé 1,Violence conjugale,Non,3,276,23:31:37,23:46:37,mercredi,Aucun suivi,Oui
256472494,2025-06-10,07:30:40,appel117, Bè-Anfamé,Golfe 1,Violence conjugale,Non,2,438,14:48:40,15:19:40,mardi,Aucun suivi,Oui
253471001,2025-06-03,05:23:03,appel 117, Zogbegan,Agoe-Nyivé 4,Dispute familiale,Oui,4,502,13:45:03,14:39:03,mardi,Aucun suivi,Oui
251894295,2025-06-23,22:54:29,Initiative agent, Kitidjan,Agoe-Nyivé 1,Tapage nocturne,Non,2,239,02:53:29,03:27:29,lundi,Transfert hôpital,Oui
258185397,2025-06-04,00:42:11,Appel 112, Klobatème,Golfe 1,Vol,Non,2,297,05:39:11,06:22:11,mercredi,Arrestation,Non
253172001,2025-06-06,12:34:44,Appel 117, Lomenyokope,Agoe-Nyivé 6,Dispute familiale,Non,1,600,22:34:44,22:55:44,vendredi,Transmis au CB,Oui
252882016,2025-06-20,07:22:48,appel 117,Kotokoli-Zongo,Agoe-Nyivé 4,Tapage nocturne,Oui,2,571,16:53:48,17:22:48,vendredi,Arrestation,Oui
259966505,2025-07-08,09:05:45,appel117, Bè-Kpota,Golfe 1,Bagarre,Oui,1,482,17:07:45,17:47:45,mardi,Transmis au CB,Non
251591539,2025-06-15,07:27:35,Appel 112, Dzove,Agoe-Nyivé 6,Accident moto,Oui,2,46,08:13:35,09:10:35,dimanche,Arrestation,Oui
255322088,2025-07-01,16:12:41,117, Atikoumé,Golfe 4,Bagarre,Non,4,229,20:01:41,20:43:41,mardi,Transfert hôpital,Non
259522974,2025-07-05,04:52:25,117,Legbassito,Agoe-Nyivé 2,Vol,Oui,4,215,08:27:25,08:38:25,samedi,Aucun suivi,Oui
252275345,2025-06-01,11:49:39,Appel 112, Bè-Ahligo,Golfe 1,Vol,Non,3,551,21:00:39,21:17:39,dimanche,Aucun suivi,Oui
253415920,2025-06-29,20:00:15,appel117,Amoutivé,Golfe 4,Bagarre,Oui,3,193,23:13:15,23:24:15,dimanche,Transmis au CB,Non
251861292,2025-06-06,10:24:51,Initiative agent, Zovadjin,Agoe-Nyivé 2,Bagarre,Non,3,144,12:48:51,13:35:51,vendredi,Aucun suivi,Non
256204290,2025-06-13,14:38:53,appel 117, Kodjoviakopé,Golfe 4,Dispute familiale,Oui,4,444,22:02:53,22:45:53,vendredi,Transfert hôpital,Non
254601182,2025-07-02,18:05:31,Initiative agent,Bè-Attiégou,Golfe 1,Vol,Non,1,424,01:09:31,01:48:31,mercredi,Aucun suivi,Non
256799017,2025-05-19,05:23:16,Appel 117, Logogomé,Agoe-Nyivé 3,Bagarre,Oui,3,320,10:43:16,11:28:16,lundi,Arrestation,Non
251501103,2025-07-08,20:49:09,Appel 117, Lomenyokope,Agoe-Nyivé 6,Bagarre,Non,2,425,03:54:09,04:10:09,mardi,Transfert hôpital,Oui
259099981,2025-05-12,08:32:13,117, Lom-nava,Golfe 4,Dispute familiale,Oui,4,9,08:41:13,09:27:13,lundi,Transmis au CB,Oui
255463229,2025-06-26,03:29:10,appel117, Hanoukopé,Golfe 4,Tapage nocturne,Oui,4,480,11:29:10,12:07:10,jeudi,Transmis au CB,Oui
259924680,2025-06-01,17:20:03,Appel 117, Kélégougan ,Golfe 1,Dispute familiale,Oui,3,474,01:14:03,01:28:03,dimanche,Transmis au CB,Non
251099735,2025-05-03,04:47:01,Appel 117, Hanoukopé-Est ,Golfe 3,Violence conjugale,Non,4,486,12:53:01,13:37:01,samedi,Aucun suivi,Non
256085346,2025-07-22,07:18:07,117, Lomenyokope,Agoe-Nyivé 6,Bagarre,Oui,1,290,12:08:07,12:20:07,mardi,Transmis au CB,Non
254549100,2025-06-07,14:20:48,Initiative agent,  Atsanvé,Agoe-Nyivé 1,Vol,Non,2,547,23:27:48,00:02:48,samedi,Aucun suivi,Oui
253779137,2025-06-24,06:08:02,117, Klobatème,Golfe 1,Tapage nocturne,Non,2,127,08:15:02,09:09:02,mardi,Arrestation,Non
255844140,2025-07-30,07:21:01,117, Bè-Anfamé,Golfe 1,Dispute familiale,Non,2,104,09:05:01,09:42:01,mercredi,Aucun suivi,Oui
254865750,2025-06-10,07:36:55,Initiative agent,Alinka,Agoe-Nyivé 4,Dispute familiale,Oui,2,344,13:20:55,14:19:55,mardi,Aucun suivi,Oui
254245249,2025-06-16,00:10:15,117,Kotokoli-Zongo,Agoe-Nyivé 4,Vol,Oui,2,332,05:42:15,06:11:15,lundi,Transmis au CB,Oui
258578372,2025-06-27,19:34:41,Appel 117, Klobatème,Golfe 1,Bagarre,Oui,4,225,23:19:41,00:02:41,vendredi,Transmis au CB,Non
252017000,2025-05-08,07:45:40,117, Tonoukouti,Agoe-Nyivé 6,Tapage nocturne,Non,3,487,15:52:40,16:01:40,jeudi,Arrestation,Non
259969448,2025-06-26,15:50:56,Appel 112, Adidogomé,Golfe 5,Vol,Non,3,65,16:55:56,17:49:56,jeudi,Transmis au CB,Oui
253456588,2025-06-21,12:52:19,Initiative agent,Djidjolé,Golfe 5,Vol,Oui,2,537,21:49:19,22:41:19,samedi,Aucun suivi,Non
252925637,2025-07-25,12:55:54,appel 117,Gbadago,Golfe 4,Violence conjugale,Oui,1,349,18:44:54,19:32:54,vendredi,Arrestation,Non
256018233,2025-07-15,21:42:25,Initiative agent, Kodjoviakopé,Golfe 4,Violence conjugale,Oui,2,355,03:37:25,03:42:25,mardi,Arrestation,Oui
259404916,2025-05-26,03:26:06,117, Zopomahé,Agoe-Nyivé 5,Vol,Oui,3,311,08:37:06,09:05:06,lundi,Transfert hôpital,Non
259968521,2025-06-29,10:37:45,Appel 112, Zogbegan,Agoe-Nyivé 4,Accident moto,Oui,4,175,13:32:45,14:02:45,dimanche,Arrestation,Oui
258244034,2025-05-24,07:13:16,Appel 112, Kélégouvi ,Golfe 3,Accident moto,Non,4,384,13:37:16,14:37:16,samedi,Transmis au CB,Non
257911759,2025-06-01,14:42:58,117, Adidoadin,Golfe 5,Accident moto,Non,3,150,17:12:58,18:04:58,dimanche,Arrestation,Non
251003589,2025-07-14,02:59:03,117, Gblinkomegan,Golfe 7,Tapage nocturne,Oui,1,65,04:04:03,04:34:03,lundi,Transfert hôpital,Oui
259896681,2025-07-01,00:44:31,appel117, Zogbegan,Agoe-Nyivé 4,Accident moto,Oui,3,195,03:59:31,04:35:31,mardi,Aucun suivi,Non
258656406,2025-06-01,23:22:16,Appel 117, Elavagno,Agoe-Nyivé 3,Bagarre,Non,3,175,02:17:16,03:07:16,dimanche,Transmis au CB,Non
258048902,2025-06-04,12:10:04,Appel 117, Nyékonakpoè,Golfe 4,Bagarre,Oui,1,95,13:45:04,14:22:04,mercredi,Transmis au CB,Non
253137045,2025-05-11,18:47:30,Appel 117, Avépozo,Golfe 6,Violence conjugale,Oui,4,447,02:14:30,02:20:30,dimanche,Transfert hôpital,Non
256364860,2025-05-25,10:11:38,appel117,Kotokoli-Zongo,Agoe-Nyivé 4,Vol,Non,3,175,13:06:38,13:26:38,dimanche,Aucun suivi,Oui
255042923,2025-06-23,13:37:02,Appel 117, Athieme,Agoe-Nyivé 2,Vol,Non,2,65,14:42:02,15:31:02,lundi,Arrestation,Oui
